participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"6985cae61f4f48abdf956530","add-points-1","57","add_points","DEFAULT","completed","","","","100.00","","","[{""pointIndex"":1,""point"":{""x"":-0.416,""y"":-0.1488},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.4718,""slope"":0.3411}},{""pointIndex"":2,""point"":{""x"":-0.2691,""y"":0.0338},""before"":{""r"":0.4718,""slope"":0.3411},""after"":{""r"":0.4644,""slope"":0.3295}},{""pointIndex"":3,""point"":{""x"":-0.1003,""y"":0.1642},""before"":{""r"":0.4644,""slope"":0.3295},""after"":{""r"":0.4545,""slope"":0.3261}},{""pointIndex"":4,""point"":{""x"":0.1861,""y"":0.2359},""before"":{""r"":0.4545,""slope"":0.3261},""after"":{""r"":0.4807,""slope"":0.3451}},{""pointIndex"":5,""point"":{""x"":0.0172,""y"":0.3793},""before"":{""r"":0.4807,""slope"":0.3451},""after"":{""r"":0.4695,""slope"":0.3594}},{""pointIndex"":6,""point"":{""x"":0.2889,""y"":0.3662},""before"":{""r"":0.4695,""slope"":0.3594},""after"":{""r"":0.5128,""slope"":0.3954}}]","","57686","57686","","","","","","","","","","","","","add_points","Please add 6 points that will positively increase the correlation, but not change the slope.","","","","","","","","","","","","","","","6","[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",""
"6985cae61f4f48abdf956530","add-points-1","57","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","add-points-2","58","add_points","DEFAULT","completed","","","","100.00","","","[{""pointIndex"":1,""point"":{""x"":0.4137,""y"":-0.5986},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.0666,""slope"":0.0603}},{""pointIndex"":2,""point"":{""x"":0.12,""y"":-0.6572},""before"":{""r"":0.0666,""slope"":0.0603},""after"":{""r"":0.0167,""slope"":0.0179}},{""pointIndex"":3,""point"":{""x"":-0.1076,""y"":0.64},""before"":{""r"":0.0167,""slope"":0.0179},""after"":{""r"":-0.0523,""slope"":-0.0641}},{""pointIndex"":4,""point"":{""x"":-0.5114,""y"":0.5357},""before"":{""r"":-0.0523,""slope"":-0.0641},""after"":{""r"":-0.1994,""slope"":-0.2367}},{""pointIndex"":5,""point"":{""x"":-0.7537,""y"":0.1185},""before"":{""r"":-0.1994,""slope"":-0.2367},""after"":{""r"":-0.1994,""slope"":-0.2041}},{""pointIndex"":6,""point"":{""x"":-0.8345,""y"":0.5683},""before"":{""r"":-0.1994,""slope"":-0.2041},""after"":{""r"":-0.3217,""slope"":-0.3087}},{""pointIndex"":7,""point"":{""x"":-0.2618,""y"":0.7835},""before"":{""r"":-0.3217,""slope"":-0.3087},""after"":{""r"":-0.3288,""slope"":-0.3443}}]","","35933","35933","","","","","","","","","","","","","add_points","Please add 6 points that will negatively increase the correlation, but not change the slope.","","","","","","","","","","","","","","","6","[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",""
"6985cae61f4f48abdf956530","add-points-2","58","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":66,""mousedown"":13,""mouseup"":13,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","add-points-3","59","add_points","DEFAULT","completed","","","","100.00","","","[{""pointIndex"":1,""point"":{""x"":-0.6656,""y"":0.5227},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.0439,""slope"":0.0323}},{""pointIndex"":2,""point"":{""x"":-0.438,""y"":0.7769},""before"":{""r"":0.0439,""slope"":0.0323},""after"":{""r"":-0.1331,""slope"":-0.1164}},{""pointIndex"":3,""point"":{""x"":-0.3132,""y"":0.6074},""before"":{""r"":-0.1331,""slope"":-0.1164},""after"":{""r"":-0.1802,""slope"":-0.167}},{""pointIndex"":4,""point"":{""x"":-0.0562,""y"":0.288},""before"":{""r"":-0.1802,""slope"":-0.167},""after"":{""r"":-0.1761,""slope"":-0.1634}},{""pointIndex"":5,""point"":{""x"":-0.2765,""y"":-0.0053},""before"":{""r"":-0.1761,""slope"":-0.1634},""after"":{""r"":-0.1505,""slope"":-0.1408}},{""pointIndex"":6,""point"":{""x"":-0.0709,""y"":0.1055},""before"":{""r"":-0.1505,""slope"":-0.1408},""after"":{""r"":-0.1532,""slope"":-0.1436}}]","","42251","42251","","","","","","","","","","","","","add_points","Please add 6 points that will move the correlation closer to 0, but not change the slope.","","","","","","","","","","","","","","","6","[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",""
"6985cae61f4f48abdf956530","add-points-3","59","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","reflect","60","break","DEFAULT","completed","","","","100.00","","","[]","","54864","54864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","reflect","60","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":9,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","connection-making","61","switch-question-response-a","DEFAULT","completed","","","","100.00","","Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?","I truly dont know.  Intutively it seems it would stay roughly the same.  If I saw a graph I might could tell you.","","503174","503174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","connection-making","61","switch-question-response-b","DEFAULT","completed","","","","100.00","","b. What would happen to the slope?","Exact same answer.  I am just not sure without seeing the actual graph.  The numbers part of this is the most confusing piece.  Which, since this is statistics, that is a problem.","","503174","503174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","connection-making","61","q-same","DEFAULT","completed","","","","100.00","","Please list as many ways slope and correlation are the same as you can think of.","I honestly dont see how they are related at all.  They tell us two entirely different things about the same set of data.","","503174","503174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","connection-making","61","q-different","DEFAULT","completed","","","","100.00","","Please list as many ways slope and correlation are different as you can think of. ","They are completely different.  One value (slope) tells us the change in values within an entire data set or from one specific vale top another.  Correlation tells us how adjacent a value on one axis is to a value on the other axis.","","503174","503174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","connection-making","61","windowEvents","DEFAULT","","","","","","","","{""focus"":7,""input"":497,""keydown"":523,""keyup"":493,""mousemove"":60,""mousedown"":12,""mouseup"":12,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","interest-survey-intro","62","break","DEFAULT","completed","","","","100.00","","","[]","","14225","14225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","interest-survey-intro","62","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","triggeredSituationalInterest","63","tsi_fun_video","DEFAULT","completed","","","","100.00","","It was fun to watch the video","6","","50621","50621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","triggeredSituationalInterest","63","tsi_boring_video","DEFAULT","completed","","","","100.00","","The correlation and slope video was boring","2","","50621","50621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","triggeredSituationalInterest","63","tsi_enjoyed_session","DEFAULT","completed","","","","100.00","","I've enjoyed this session","6","","50621","50621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","triggeredSituationalInterest","63","tsi_session_interesting","DEFAULT","completed","","","","100.00","","This session has been interesting","6","","50621","50621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","triggeredSituationalInterest","63","tsi_enjoyed_learning","DEFAULT","completed","","","","100.00","","I've enjoyed learning new things","6","","50621","50621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","triggeredSituationalInterest","63","tsi_session_fun","DEFAULT","completed","","","","100.00","","This session has been fun","6","","50621","50621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","triggeredSituationalInterest","63","tsi_session_boring","DEFAULT","completed","","","","100.00","","This session has been boring","1","","50621","50621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","triggeredSituationalInterest","63","tsi_fun_stats","DEFAULT","completed","","","","100.00","","It's been fun to learn about statistics this way","6","","50621","50621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","triggeredSituationalInterest","63","windowEvents","DEFAULT","","","","","","","","{""focus"":9,""input"":8,""keydown"":0,""keyup"":0,""mousemove"":59,""mousedown"":13,""mouseup"":13,""resize"":0,""scroll"":18,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","maintainedSituationalInterest","64","msi_excited","DEFAULT","completed","","","","100.00","","Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?","6","","19629","19629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","maintainedSituationalInterest","64","msi_interesting_corrslope","DEFAULT","completed","","","","100.00","","How interesting do you find correlation and slope?","6","","19629","19629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","maintainedSituationalInterest","64","msi_interesting_stats","DEFAULT","completed","","","","100.00","","How interesting do you find statistics?","6","","19629","19629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","maintainedSituationalInterest","64","msi_enjoyed_learning","DEFAULT","completed","","","","100.00","","How much have you enjoyed learning about correlation and slope?","6","","19629","19629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","maintainedSituationalInterest","64","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6985cae61f4f48abdf956530","futureInterestSurvey","65","interest_any_study","DEFAULT","completed","","","","100.00","","","6","","14214","14214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"6985cae61f4f48abdf956530","futureInterestSurvey","65","interest_statistics_study","DEFAULT","completed","","","","100.00","","","6","","14214","14214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"6985cae61f4f48abdf956530","futureInterestSurvey","65","interest_dynamic_vis_study","DEFAULT","completed","","","","100.00","","","6","","14214","14214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
